LATITUDE_NAD83,LONGITUDE_NAD83,TEMP_C,GEOTHERMOMETER_QUARTZ_C,GEOTHERMOMETER_CHALCEDONY_C,pH_FIELD,TDS_LAB,AL_PPM,B_PPM,BA_PPM,BE_PPM,BR_PPM,CA_PPM,CL_PPM,HCO3_PPM,K_PPM,LI_PPM,MG_PPM,NA_PPM,δO18
39.34497,-111.22378,6.3,28.55037887,-4.311903106,7.5,,,0.04,,,,62.0,6.5,,0.8,,34.0,9.2,
39.25608,-111.25545,12.0,,,,,,,,,,,,,,,,,
39.52969,-111.15878,3.9,25.44802461,-7.432229072,6.9,,,0.03,,,,54.0,4.2,,1.6,0.01,36.0,3.9,
39.5708,-111.14434,3.0,24.98289205,-7.899336682,7.3,,,0.02,,,,57.0,2.5,,0.6,,8.0,2.1,
39.38941,-111.20878,4.0,,,7.6,,,,,,,,,,,,,,
39.48552,-111.17517,6.2,22.5641549,-10.32532792,7.6,,,0.02,,,,60.0,2.6,,0.6,,20.0,1.9,
39.25552,-111.25712,8.0625,,,,,,,,,,,,,,,,,
39.25858,-111.25628000000003,7.444444444444445,27.526788333333332,-5.341764310666666,7.7,,,,,,,91.33333333333333,52.666666666666664,,1.6666666666666667,,73.0,160.0,
39.39691,-111.20767,5.2,,,7.3,,,,,,,,,,,,,,
39.32497,-111.23323,7.15,24.970966715,-7.9109306969999995,7.55,,0.01,0.025,0.2,,,41.5,10.25,,1.15,0.02,30.5,17.0,
38.99108,-111.35073,7.0,36.92810321,4.156266701,6.8,,,,,,,22.0,9.2,,1.7,,5.8,9.4,
39.47997,-111.17851,9.0,33.34120455,0.523129617,7.3,,,0.05,,,,75.0,4.6,,1.2,,36.0,4.8,
39.41108,-111.20295,4.0,,,8.2,,,,,,,,,,,,,,
39.31052,-111.23878,7.65,31.589286755000003,-1.246451771,7.75,,0.015,0.035,0.1,,,46.0,24.0,,1.0,0.03,39.0,51.5,
39.32135,-111.23517,6.5,23.06094461,-9.827460748,7.6,,0.09,0.02,,,,40.0,13.0,,0.8,,31.0,13.0,
39.60802,-111.1335,7.8,30.2146779,-2.634515676,6.6,,,,,,,22.0,2.0,,0.8,,7.0,2.1,
39.08441,-111.31906000000001,4.6875,23.390433379999997,-9.4920913175,7.3,,,0.03,,,,41.5,3.25,,1.1,0.01,29.5,9.25,
39.60413,-111.13600000000001,4.5,25.44802461,-7.432229072,7.1,,,0.04,,,,14.0,1.4,,0.5,0.01,4.4,1.6,
39.39024000000001,-111.21212,6.0,30.61963913,-2.226004811,8.2,,,0.04,,,,75.0,18.0,,1.4,,27.0,5.9,
39.31496,-111.23878,7.05,32.96389561,0.141612134,7.75,,,0.02,,,,48.0,21.0,,0.8,,35.0,49.0,
39.34135,-111.22989,8.3,26.80931205,-6.064084175,7.9,,0.02,0.04,,,,55.0,13.0,,1.1,,40.0,24.0,
39.00969,-111.34795,7.5,36.23615131,3.454516029,7.5,,,,,,,36.0,8.3,,1.2,,12.0,8.2,
39.53191,-111.16378,8.5,,,,,,,,,,,,,,,,,
39.4608,-111.18989,4.783333333333333,22.22595404666667,-10.664041793333332,7.3,,,0.023333333333333334,,,,67.33333333333333,3.5,,1.2,,25.666666666666668,3.9,
39.49358,-111.17851,3.9,29.39164054,-3.464326954,7.3,,,0.03,,,,56.0,5.6,,1.6,,38.0,5.3,
39.20191,-111.2824,17.5,35.98237376666667,3.2021117193333333,8.266666666666666,,,0.1,,,,52.333333333333336,84.0,,1.9333333333333333,0.04,56.333333333333336,59.333333333333336,
39.00858,-111.35073,6.5,36.92810321,4.156266701,6.9,,,,,,,23.0,9.4,,1.2,,6.8,8.9,
39.37302,-111.22239,7.533333333333334,28.12262066,-4.742635979,7.4,,,0.03,,,,63.0,4.6,,0.9,,27.0,5.2,
39.36635,-111.22517,7.2,,,7.4,,,,,,,,,,,,,,
39.34163,-111.23517,13.5,33.7149093,0.901125507,7.4,,0.01,0.04,,,,85.0,11.0,,1.4,,36.0,18.0,
39.38219,-111.22239,7.166666666666667,30.2146779,-2.634515676,7.4,,,0.02,,,,54.0,4.4,,1.6,,30.0,4.8,
39.37385,-111.22545,7.0,28.97334524,-3.885838932,7.55,,,0.03,,,,79.0,5.9,,1.2,,32.0,6.6,
39.28858,-111.25601,13.5,,,,,,,,,,,21.0,,,,,,
39.9519,-111.02015999999999,53.0,159.0320447,134.94844495,7.0,,,0.16,,,,39.0,368.5,,34.5,,0.55,385.0,
39.29108,-111.25628,2.2,23.55101454,-9.336119133,7.4,,,0.04,,,,50.0,14.0,,2.4,0.02,41.0,23.0,
39.32496,-111.24434,6.2,24.51179877,-8.372239439,7.6,,0.03,0.04,,,,47.0,22.0,,0.9,,33.0,20.0,
39.37691,-111.22601,7.65,,,7.5,,,,,,,,,,,,,,
39.32358,-111.24488999999998,6.6,24.98289205,-7.899336682,7.4,,,0.02,,,,41.0,28.0,,0.7,,34.0,18.0,
39.5258,-111.17462,10.2,24.98289205,-7.899336682,8.0,,,0.02,,,,63.0,2.1,,0.3,,18.0,1.9,
39.20774,-111.2874,10.0,26.678197705000002,-6.191687133,8.0,,,0.09,,,,54.5,60.5,,1.15,,57.0,110.0,
39.20802,-111.28767,9.0,27.25222086,-5.618597685,7.5,,,0.09,,,,54.0,61.0,,1.0,0.04,60.0,110.0,
39.30135,-111.25517,12.0,32.58290197,-0.243504812,7.8,,0.03,0.09,,,,41.0,54.0,,1.2,,63.0,79.0,
39.37441,-111.22962,6.2,25.90736547,-6.970753847,7.6,,0.03,0.03,,,,75.0,4.4,,1.1,,23.0,6.2,
39.32024000000001,-111.24934,8.0,21.0312801,-11.86018555,7.8,,0.03,0.09,0.24,,,51.0,22.0,,26.0,0.04,29.0,44.0,
39.58496,-111.15573,4.0,,,7.5,,,,,,,,,,,,,,
39.40191,-111.22184,6.2,30.2146779,-2.634515676,7.8,,0.03,0.06,,,,77.0,5.6,,1.1,,21.0,6.0,
39.37497000000001,-111.23156000000002,6.3,23.55101454,-9.336119133,7.4,,,0.02,,,,68.0,3.6,,1.1,,19.0,5.4,
39.28913,-111.26212,14.85,29.769792515,-3.0819543415000004,7.15,,0.025,0.17,0.04,,,97.5,16.5,,2.95,0.03,52.5,15.5,
39.3908,-111.22656,5.75,,,7.2,,,,,,,,,,,,,,
39.13275,-111.31795,8.0,,,8.4,,,,,,,,,,,,,,
39.33608,-111.24628,6.6,24.970966715,-7.9109306969999995,7.4,,0.01,0.03,0.1,,,52.0,21.0,,1.75,0.03,27.0,58.5,
39.37774,-111.23184,6.4,,,7.6,,,,,,,,,,,,,,
39.40691,-111.22156,3.5,,,8.75,,,,,,,,,,,,,,
40.19384000000001,-110.93960999999999,5.2,67.033343455,35.102025080000004,8.0,,,,,,,59.0,24.5,,,,34.0,,
39.38691,-111.22878,4.8,19.429566,-13.46180969,7.6,,0.03,0.18,,,,68.0,3.7,,1.0,,19.0,3.8,
39.56552,-111.16573,7.4,26.36107635,-6.514755261,7.7,,,0.02,,,,60.0,4.1,,1.4,,23.0,4.7,
39.3208,-111.25267,10.0,34.0850877,1.275675079,7.7,,0.0,0.03,0.2,,,60.0,29.0,,0.7,0.03,52.0,40.0,
39.51913,-111.18267,5.8,,,7.8,,,,,,,,,,,,,,
39.33135,-111.24934,8.5,,,7.2,,,,,,,,,,,,,,
39.44163,-111.21073,4.0,,,7.7,,,0.02,,,,62.0,2.4,,,,17.0,2.1,
39.59358,-111.15684,4.9,18.31988581,-14.57013437,6.3,,,0.03,,,,15.0,2.8,,0.5,,2.0,2.2,
39.38469,-111.23128,8.5,28.97334524,-3.885838932,7.6,,,0.05,,,,87.0,3.8,,1.8,,22.0,3.7,
39.36941,-111.23684,6.9,21.0312801,-11.86018555,7.4,,0.04,0.03,,,,81.0,4.4,,0.6,,21.0,7.5,
39.37913,-111.23378,7.2,,,7.4,,,,,,,,,,,,,,
39.54385,-111.17545,3.3,8.601866471000001,-24.23129824,7.2,,,0.02,,,,48.0,3.0,,1.0,,22.0,2.9,
40.05579,-110.99211,7.5,47.99372128,15.43603251,7.4,,,0.02,,,,77.0,1.6,,0.8,,33.0,3.4,
39.39552,-111.22851,4.3,22.5641549,-10.32532792,7.5,,0.01,0.03,,,,73.0,3.7,,1.2,,19.0,3.5,
39.097469999999994,-111.33379000000001,3.0714285714285716,16.58624458,-16.29954334,8.1,,,,,,,33.0,2.1,,1.0,,23.0,17.0,
39.40552,-111.22517,6.75,28.55037887,-4.311903106,7.3,,,0.02,,,,82.0,5.0,,1.1,0.01,23.0,4.6,
39.32135,-111.25517,10.5,25.44802461,-7.432229072,7.65,,,0.0,,,,59.0,19.0,,0.8,,36.0,17.0,
39.4108,-111.22433999999998,5.5,28.97334524,-3.885838932,7.8,,0.03,0.03,,,,66.0,4.2,,1.2,,19.0,4.1,
39.32024000000001,-111.25656,8.0,24.51179877,-8.372239439,7.4,,0.03,0.05,,,,61.0,19.0,,1.8,,44.0,94.0,
38.95664,-111.38462,12.0,35.88563363,3.099195138,7.3,,,,,,,93.0,11.0,,3.1,,42.0,42.0,
39.38774,-111.23351,5.1,19.429566,-13.46180969,7.6,,0.03,0.02,,,,64.0,3.5,,0.6,,19.0,3.6,
39.23719000000001,-111.28712,7.0,,,8.0,,,,,,,41.0,,,2.5,,30.0,8.6,
39.08525000000001,-111.34128999999999,5.142857142857143,19.97155471,-12.92009846,8.0,,,,,,,21.0,2.7,,2.2,,25.0,21.0,
39.30496,-111.26517,16.5,28.97334524,-3.885838932,8.0,,0.02,0.18,,,,77.0,15.0,,3.0,,51.0,39.0,
38.91942,-111.40157,7.5,28.55037887,-4.311903106,6.2,,,,,,,10.0,4.1,,0.6,,2.5,4.1,
39.11969000000001,-111.33157000000001,5.0,,,,,,,,,,,,,,,,,
39.41052,-111.23017,4.95,31.02036804,-1.821622591,7.4,,,0.02,,,,64.0,4.8,,1.0,,27.0,4.8,
39.58108,-111.16989,6.15,26.80931205,-6.064084175,8.4,,,0.05,,,,88.0,2.9,,1.9,,3.0,3.0,
38.94358,-111.39574,11.0,36.23615131,3.454516029,7.3,,,,,,,60.0,10.0,,1.5,,25.0,6.9,
39.48191,-111.20628,5.5,17.75156444,-15.13735222,7.2,,,0.04,,,,46.0,4.3,,1.0,,8.7,1.5,
39.5133,-111.19517,10.2,27.68994495,-5.178158773,7.5,,,0.03,,,,65.0,3.4,,2.0,,28.0,5.4,
39.00969,-111.37296,7.0,32.19814028,-0.632301809,7.6,,,,,,,47.0,55.0,,2.3,,39.0,72.0,
38.94386,-111.39601,10.5,31.02036804,-1.821622591,7.6,,,,0.073,0.0005,,84.0,9.7,,1.5,0.014,31.0,7.2,
38.88719,-111.41685,10.16,43.344399110000005,10.684350630666666,7.25,,,0.04,,,,21.333333333333332,10.166666666666666,,0.9,0.01,6.533333333333334,9.933333333333332,
39.40274,-111.23573,6.0,20.50536781,-12.38631171,7.9,,0.02,0.03,,,,56.0,5.2,,1.3,,19.0,5.6,
39.86968,-111.07017,6.4,22.5641549,-10.32532792,7.3,,,0.03,,,,64.0,5.6,,0.8,0.01,28.0,5.4,
39.13775,-111.33045,4.0,,,,,,,,,,,,,,,,,
38.93831,-111.40046,12.1,27.68994495,-5.178158773,7.0,,,,,,,58.0,12.0,,2.8,,39.0,28.0,
39.01886,-111.37323,9.5,47.99372128,15.43603251,7.2,,,,,,,77.0,85.0,,2.6,,51.0,80.0,
38.83081,-111.43907,9.0,,,6.7,,,,,,,,,,,,,,
39.13636,-111.3324,9.5,26.80931205,-6.064084175,8.1,,,,,,,66.0,12.0,,2.6,,37.0,130.0,
38.89692,-111.41629,13.5,42.37757363,9.697648691,,,,,,,,16.5,5.75,,1.55,,3.95,4.95,
39.56302,-111.18267,2.8,24.51179877,-8.372239439,7.5,,,0.05,,,,80.0,4.2,,1.2,,26.0,5.2,
39.80746,-111.09628,4.7,,,8.1,,,,,,,,,,,,,,
38.90803,-111.4149,16.0,37.60833524,4.846541817,7.9,,,,,,,72.0,15.0,,2.5,,45.0,21.0,
39.13608,-111.33573,9.0,30.2146779,-2.634515676,7.4,,,,,,,110.0,14.0,,2.1,,49.0,130.0,
39.82163,-111.09295,5.8,26.80931205,-6.064084175,7.7,,,0.1,,,,67.0,4.9,,0.5,,22.0,2.7,
39.60135,-111.17184,5.7,,,7.7,,,,,,,,,,,,,,
39.60219,-111.17323,6.0,,,7.4,,,,,,,,,,,,,,
38.93331,-111.41017999999998,6.555555555555555,37.436149875,4.671889328,7.15,,,,0.07,0.0007,,55.5,21.5,,1.4,0.012,20.0,12.0,
39.54996,-111.19295,7.0,,,7.7,,,,,,,,,,,,,,
39.3733,-111.25573,5.0,31.02036804,-1.821622591,7.7,,,,,,,67.0,6.0,,0.4,,28.0,3.6,
38.91553,-111.41713,10.0,32.96389561,0.141612134,8.3,,,0.13,,,,47.0,9.0,,1.6,0.01,29.0,11.0,
38.91553,-111.4174,11.0,39.26050119,6.524796747999999,7.1,,,0.16,,,,65.0,11.0,,2.0,,37.0,14.0,
39.64996,-111.15906,6.3,26.552756355,-6.3209863305,7.1,,,0.08499999999999999,,,,86.0,3.8,,2.3,0.015,29.5,3.1,
39.38719,-111.25295000000001,6.5,,,,,,,,,,,,,,,,,
38.79442,-111.46129,10.533333333333333,40.29952533666667,7.582414062333332,7.033333333333334,,,0.04,,,,34.333333333333336,25.0,,0.9666666666666667,0.01,8.0,21.333333333333332,
39.57885,-111.18545,11.8,30.61963913,-2.226004811,7.4,,,0.04,,,,67.0,3.4,,2.9,0.01,28.0,8.7,
39.4008,-111.24878,6.0,,,7.5,,,,,,,,,,,,,,
39.2483,-111.30268,5.0,21.0312801,-11.86018555,8.1,,,,,,,29.0,5.7,,1.7,,34.0,39.0,
39.11775,-111.34933999999998,9.6,12.83168822,-20.03611942,8.3,,,0.03,,,,56.0,2.9,,2.7,0.02,29.0,2.7,
39.54774000000001,-111.19767,6.0,19.97155471,-12.92009846,7.7,,,0.02,,,,39.0,2.3,,0.3,,8.9,2.2,
39.20747,-111.31851000000005,7.454545454545454,21.0715933325,-11.81287482075,7.95,,,0.06,,,,33.5,16.75,,1.85,0.03,40.0,17.5,
39.60719,-111.17712,5.0,22.06043214,-10.82992574,7.4,,,0.03,,,0.1,63.0,16.0,,1.2,,17.0,9.0,
38.93969,-111.41268,9.0,35.1752049,2.379362079,7.7,,,,,,,64.0,11.0,,1.9,,27.0,7.7,
39.09552,-111.35878999999998,5.35,23.469322785,-9.4154696985,7.8,,,0.03,,,,37.0,3.05,,1.05,0.02,33.0,11.5,
39.408849999999994,-111.24851,6.928571428571429,31.41696437,-1.4212727040000002,7.5,,,,,,,73.0,5.1,,0.7,,38.0,5.2,
39.61163,-111.17683999999998,4.0,,,7.3,,,,,,,,,,,,,,
39.43052,-111.24156,5.6,20.50536781,-12.38631171,7.3,,,0.02,,,,79.0,4.7,,0.9,0.01,30.0,9.4,
39.48802,-111.22184,7.0,19.429566,-13.46180969,7.9,,,0.05,,,,40.0,5.4,,0.7,,7.9,3.0,
39.61469,-111.17989,5.5,22.5641549,-10.32532792,7.0,,,0.02,,,,64.0,1.7,,0.8,0.01,9.9,1.6,
39.61219000000001,-111.18238999999998,5.0,,,7.2,,,,,,,,,,,,,,
38.9333,-111.42324,11.0,28.12262066,-4.742635979,7.1,,,,,,,76.0,14.0,,2.3,,36.0,8.3,
38.93414,-111.42296,10.0,30.61963913,-2.226004811,7.8,,,,,,,74.0,11.0,,1.8,,37.0,8.7,
39.61441,-111.18323,6.6,,,7.9,,,,,,,,,,,,,,
39.54246,-111.20934,7.8,24.51179877,-8.372239439,7.9,,,0.02,,,0.0,54.0,3.1,,0.6,,17.0,2.2,
39.49247,-111.22767,4.9,24.03456796,-8.851107547,7.8,,,0.02,,,,56.0,3.0,,0.7,,19.0,2.7,
39.3533,-111.27712,8.75,24.98289205,-7.899336682,,,,,,,,59.0,4.3,,1.2,,26.0,5.9,
39.02969,-111.39128999999998,10.1,33.34120455,0.523129617,6.949999999999999,,,0.06,,,,74.0,32.0,,2.1,0.03,33.0,54.0,
39.56135,-111.20462,8.5,17.75156444,-15.13735222,8.1,,,0.03,,,,52.0,2.3,,0.2,,13.0,1.6,
39.54774000000001,-111.20962,4.65,22.06043214,-10.82992574,7.4,,,0.02,,,,50.0,2.5,,0.5,,17.0,2.2,
39.53885,-111.21351,4.0,26.36107635,-6.514755261,7.5,,,0.02,,,,63.0,3.0,,0.7,0.01,20.0,2.8,
38.83081,-111.46352,8.5,39.26050119,6.524796747999999,7.5,,,,,,,48.0,38.0,,1.7,,13.0,23.0,
39.45469,-111.24434,6.1,17.168904509999997,-15.71844778,7.75,,,,,,,78.0,3.8,,0.8,,8.35,2.4000000000000004,
39.68441,-111.16462,8.9,27.465966355,-5.403360077,7.35,,,0.035,,,,74.0,5.1,,2.55,0.015,29.5,3.8499999999999996,
39.68441,-111.16517,9.0,24.03456796,-8.851107547,7.4,,,0.03,,,,76.0,4.7,,2.5,0.01,31.0,3.6,
39.53996,-111.21684,0.1,20.50536781,-12.38631171,7.1,,,,,,,41.0,3.2,,0.9,0.01,23.0,2.8,
39.56024,-111.2099,9.0,16.58624458,-16.29954334,7.8,,,0.02,,,,25.0,1.4,,0.5,,6.3,1.2,
38.81469,-111.47296,11.75,45.27805007,12.65775451,6.85,,,0.04,,,,47.0,19.0,,1.7,0.01,13.0,9.2,
39.02941,-111.39851000000003,9.25,37.090173925,4.321013992,7.25,,,,,,,72.5,35.5,,1.6,,34.5,33.0,
39.70302,-111.16183999999998,7.75,45.27805007,12.65775451,7.3,,,0.035,,,,82.0,9.0,,0.75,0.015,9.0,7.1,
39.54385,-111.22073,6.5,27.25222086,-5.618597685,8.1,,,0.03,,,,71.0,4.5,,1.2,,29.0,3.9,
39.13886,-111.36435,6.0,21.0312801,-11.86018555,7.3,,,,,,,57.0,4.4,,0.8,,25.0,5.9,
39.14108,-111.36379,4.0,21.0312801,-11.86018555,7.2,,,,,,,51.0,4.0,,1.0,,25.0,5.0,
38.9358,-111.43602,12.0,,,7.1,,,,,,,,,,,,,,
39.53885,-111.22378,0.1,34.815163899999995,2.014724075,7.2,,,0.04,,,,28.0,3.8,,0.9,,23.0,2.7,
39.73996,-111.15212,14.4,37.26965574,4.502811114,7.1,,,0.05,,,,92.0,6.8,,4.7,0.04,34.0,9.5,
39.57219,-111.21212,6.0,12.83168822,-20.03611942,7.8,,,0.02,,,0.1,49.0,3.1,,0.6,,13.0,1.4,
39.30496,-111.30712,9.5,32.58290197,-0.243504812,7.4,,,0.04,,,,48.0,19.0,,1.0,,38.0,70.0,
38.78358,-111.49018,13.5,39.26050119,6.524796747999999,7.4,,,,,,,96.0,55.0,,2.9,,35.0,44.0,
39.6283,-111.19295,5.3,,,7.7,,,0.02,,,,56.0,2.2,,,,6.7,1.4,
39.71135,-111.16378,8.2,42.37757363,9.697648691,7.1,,,0.03,,,,84.0,15.0,,1.2,0.02,11.0,9.4,
39.71246,-111.16378,8.25,45.27805007,12.65775451,7.25,,,0.025,,,,70.5,11.5,,1.0,0.015,7.15,8.2,
39.79163,-111.13684,10.0,,,,,,,,,,,39.0,,,,,,
39.46052,-111.25517,5.333333333333333,24.741296285,-8.1416683095,7.55,,,,,,,60.5,1.95,,0.25,,18.0,2.15,
39.56191,-111.21934,5.5,27.68994495,-5.178158773,7.6,,,0.02,,,,68.0,2.5,,0.6,,21.0,2.5,
39.46497,-111.25378,5.0,,,7.1,,,,,,,,,,,,,,
38.95719,-111.43323999999998,10.5,37.94419654,5.187511955,7.3,,,,,,,84.0,230.0,,2.0,,18.0,320.0,
38.95608,-111.43407,7.0,,,7.1,,,,,,,,,,,,,,
39.71774,-111.16545,8.0,31.80952422,-1.024862298,7.1,,,0.03,,,,64.0,6.0,,2.7,0.01,24.0,8.4,
39.4183,-111.27406,11.0,18.87911176,-14.01172371,7.0,,,,,,,62.0,1.6,,0.9,,11.0,2.1,
39.6408,-111.19545,5.5,,,7.4,,,,,,,,,,,,,,
39.64441,-111.19489,2.5,,,7.3,,,,,,,,,,,,,,
38.95997,-111.43685,17.0,,,7.5,,,,,,,,,,,,,,
39.57246,-111.22101,3.55,27.598784975,-5.266926179,7.85,,,0.02,,,,60.5,2.4,,0.45,0.01,10.2,2.4000000000000004,
39.14969,-111.37073999999998,5.0,25.44802461,-7.432229072,7.2,,,,,,,73.0,14.0,,0.8,,32.0,2.2,
39.31858,-111.31212,7.75,,,7.0,,,,,,,,,,,,,,
39.56746,-111.22628,6.55,27.25222086,-5.618597685,6.9,,,0.02,,,,20.0,1.9,,0.6,,1.8,1.6,
38.88997,-111.46628999999999,10.48,46.121672063333335,13.523237903666667,7.3,,,0.11,,,,126.66666666666667,88.66666666666667,,2.1999999999999997,0.01,42.333333333333336,84.0,
39.64135,-111.20212,3.8,15.98849786,-16.89523387,7.4,,,0.02,,,,34.0,1.2,,1.2,,3.2,1.3,
39.32219,-111.31545,7.5,,,7.1,,,,,,,,,,,,,,
39.66663,-111.19323,4.5,17.75156444,-15.13735222,7.7,,,0.02,,,,55.0,2.0,,0.7,,12.0,1.7,
39.64719,-111.20017,4.7,,,7.2,,,,,,,,,,,,,,
39.64357,-111.20156,4.0,,,7.7,,,,,,,,,,,,,,
39.13469,-111.3824,4.0,20.50536781,-12.38631171,7.8,,,,,,,61.0,2.9,,1.3,,34.0,10.0,
38.90025,-111.46768,8.75,43.82781185,11.1777016005,7.1,,,,,,,30.5,12.0,,1.3,,8.149999999999999,11.5,
39.58913,-111.22517,5.2,22.5641549,-10.32532792,6.9,,,0.02,,,,40.0,2.0,,0.4,,3.1,1.4,
40.14218,-111.02711,9.0,,,,,,,,,,,,,,,,,
38.85219,-111.48713,20.0,42.37757363,9.697648691,7.5,,,0.07,,,,100.0,72.0,,3.8,0.03,41.0,26.0,
38.85217,-111.48714,20.0,42.37757363,9.697648691,7.5,489.0,,0.07,,,,100.0,72.0,430.0,4.0,,41.0,26.0,
39.79607,-111.15378,8.4,34.0850877,1.275675079,,,,0.02,,,,11.0,3.5,,0.5,0.02,2.3,3.7,
40.11218,-111.04044,20.0,57.44303290000001,25.154599800000003,7.6,,,0.2,,,,104.0,36.0,,8.3,,32.0,117.0,
39.75579000000001,-111.16906000000002,8.3,39.26050119,6.524796747999999,6.5,,,0.02,,,,41.0,9.6,,1.2,0.02,5.7,7.8,
39.75913,-111.16795,8.5,37.776265890000005,5.017026886,7.050000000000001,,,0.045,,,,76.0,13.0,,1.65,0.015,14.0,9.55,
39.30524000000001,-111.32934,8.3,34.45181497,1.646851127,8.1,,,,,,,30.0,40.0,,0.5,,60.0,41.0,
38.94053000000001,-111.45768,8.045454545454545,51.75784955,19.298474595000002,7.575,,,0.08,,,,84.75,63.25,,3.7,0.02,33.5,142.5,
38.94053,-111.45796,7.5,47.99372128,15.43603251,7.7,,,,,,,98.0,61.0,,3.6,,35.0,110.0,
39.75246,-111.17212,7.7,42.37757363,9.697648691,6.9,,,0.02,,,,81.0,16.0,,1.1,0.03,11.0,10.0,
39.03164,-111.42796,12.0,,,7.6,,,,,,,,,,,,,,
39.66024,-111.20684,3.6,17.75156444,-15.13735222,7.4,,,0.02,,,,63.0,1.9,,0.5,,7.6,2.0,
39.33108,-111.32518,5.0,,,7.3,,,,,,,,,,,,,,
39.77329,-111.17045,7.5,42.37757363,9.697648691,,,,0.03,,,,60.0,14.0,,1.7,0.02,7.2,9.8,
38.97219000000001,-111.45491,7.0,36.89144037,4.120368750999999,8.05,,,0.14,,,,60.0,20.95,,4.2,0.07,41.0,109.5,
39.46774,-111.28045,4.0,,,6.9,,,,,,,,,,,,,,
39.33302,-111.32934,9.0,,,7.0,,,,,,,,,,,,,,
39.30496,-111.33935,14.0,,,,,,,,,,,,,,,,,
39.8244,-111.15712,7.75,40.81903741,8.111222719499999,7.2,,,0.015,,,,76.5,8.5,,0.8,0.015,18.0,6.7,
39.68496,-111.20712,4.4,24.98289205,-7.899336682,,,,0.04,,,,78.0,3.2,,1.7,0.02,23.0,3.2,
39.77246,-111.17712,6.449999999999999,36.57017069,3.7936864735,7.25,,,0.04,,,,100.0,28.5,,1.2000000000000002,0.025,16.5,9.2,
39.84135,-111.15489,8.5,40.81903741,8.111222719499999,7.2,,,0.04,,,,74.5,7.5,,0.9,0.015,14.0,6.25,
39.82218,-111.16239,6.9,42.37757363,9.697648691,7.3,,,0.1,,,,62.0,12.0,,0.7,,11.0,6.8,
39.41052,-111.30962,4.5,,,8.3,,,,,,,,,,,,,,
39.67274000000001,-111.2224,5.8,23.55101454,-9.336119133,6.8,,,0.03,,,,63.0,15.0,,2.3,,8.2,3.1,
39.47469,-111.29295,4.571428571428571,11.437978094333333,-21.418878866666663,7.333333333333333,,,,,,,60.333333333333336,1.3666666666666665,,0.3,,14.666666666666666,1.3666666666666665,
40.17634,-111.04267,7.5,,,,,,,,,,,,,,,,,
40.17634,-111.04294,7.0,6.193417555,-26.187281197500003,7.9,,,0.125,,,,36.5,5.9,,1.5,,18.0,6.55,
39.34052,-111.34573,5.0,15.98849786,-16.89523387,7.9,,,,,,,61.0,2.6,,0.4,,24.0,6.0,
39.67913,-111.22656,4.4,,,7.4,,,,,,,,,,,,,,
39.68468,-111.22462,4.0,21.0312801,-11.86018555,7.3,,,0.02,,,,59.0,5.0,,1.2,,7.0,3.3,
39.26941,-111.37351,8.0,,,,,,,,,,,,,,,,,
39.34108,-111.34851,6.8,30.61963913,-2.226004811,7.2,,,,,,,57.0,41.0,,0.5,,35.0,12.0,
39.34358,-111.34879,4.2,10.78461076,-22.06832966,7.6,,,,,,,52.0,1.8,,0.3,,12.0,1.8,
39.3433,-111.35046,4.5,,,7.6,,,,,,,,,,,,,,
39.47913,-111.30434,4.0,14.76078303,-18.11776696,7.1,,,,,,,54.0,1.3,,0.5,,15.0,2.3,
39.34524,-111.35435,4.0,,,7.6,,,,,,,,,,,,,,
39.02802,-111.46741000000002,13.5,,,7.3,,,,,,,,,,,,,,
39.34552,-111.35657,4.0,,,7.7,,,,,,,,,,,,,,
39.44191,-111.32296,8.0,,,7.8,,,,,,,,,,,,,,
39.13524,-111.4313,3.75,27.96438157,-4.8967560715,7.800000000000001,,,0.03,,,,46.5,2.05,,1.65,0.02,35.5,11.4,
39.69718,-111.2324,4.8,,,7.5,,,,,,,,,,,,,,
39.77079000000001,-111.20656,7.1,36.92810321,4.156266701,,,,0.02,,,,97.0,11.0,,1.5,0.03,18.0,8.4,
40.24801,-111.03544,14.0,65.28697452,33.28325392,7.6,,,,,,,87.0,187.0,,,,31.0,,
39.45441,-111.3224,6.0,,,8.3,,,,,,,,,,,,,,
39.45274000000001,-111.32323,4.0,10.78461076,-22.06832966,8.0,,,,,,,37.0,1.7,,0.8,,19.0,1.5,
39.86996,-111.17462,8.9,37.60833524,4.846541817,7.2,,,0.13,,,,78.0,35.0,,1.6,0.02,31.0,15.0,
39.69357,-111.23851,6.5,31.41696437,-1.4212727040000002,7.3,,,0.06,,,0.0,17.0,2.8,,1.0,,2.5,2.1,
39.6033,-111.27073,3.9,18.87911176,-14.01172371,7.1,,,0.02,,,,63.0,1.6,,0.5,,11.0,1.6,
39.49524,-111.31073,8.5,,,8.4,,,,,,,,,,,,,,
39.05441,-111.46741000000002,7.0,,,,,,,,,,,,,,,,,
39.70246,-111.2424,4.8,,,7.4,,,,,,,,,,,,,,
39.4758,-111.32407,4.642857142857143,12.83168822,-20.03611942,8.6,,,,,,,39.0,1.3,,0.1,,11.0,1.2,
39.79996,-111.21156,4.9,23.06094461,-9.827460748,,,,0.19,,,,170.0,4.3,,5.3,0.05,57.0,6.5,
39.42024,-111.34962,6.0,12.16323372,-20.70011135,7.8,,,,,,,61.0,1.6,,0.7,,18.0,3.7,
39.30635,-111.39046,6.5,,,7.8,,,,,,,,,,,,,,
